group,name,created,best_val,best_epoch,last_epoch,val_at_grace4,n_logged
mf_ml-1m,mf_ml-1m_s38210573_6b980f0e,2026-04-14T23:39:31Z,0.44249,5,9,0.43686,11
mf_ml-1m,mf_ml-1m_s38210573_201b90b4,2026-04-14T23:39:15Z,0.16987,9,9,0.14783,11
mf_ml-1m,mf_ml-1m_s38210573_62af3b87,2026-04-14T23:18:16Z,0.44249,5,9,0.43686,11
mf_ml-1m,mf_ml-1m_s38210573_909d6c41,2026-04-14T23:18:01Z,0.16987,9,9,0.14783,11
mf_ml-1m,mf_ml-1m_s38210573_7b48bf9a,2026-04-14T22:48:02Z,0.10225,-1,-1,,1
mf_ml-1m,mf_ml-1m_s38210573_174befa1,2026-04-14T22:47:55Z,0.1006,-1,-1,,1
mf_ml-1m,mf_ml-1m_s38210573_63c05381,2026-04-14T22:47:47Z,0.10557,-1,-1,,1
mf_ml-1m,mf_ml-1m_s38210573_8e5fe122,2026-04-14T22:47:40Z,0.10656,-1,-1,,1
mf_ml-1m,mf_ml-1m_s38210573_6c5d538b,2026-04-14T22:47:34Z,0.1006,-1,-1,,1
mf_ml-1m,mf_ml-1m_s38210573_7dc7b369,2026-03-24T17:20:43Z,0.12894,10,20,0.11601,22
mf_ml-1m,mf_ml-1m_s38210573_41c4d486,2026-03-24T17:19:56Z,0.09993,14,24,0.09761,26
mf_ml-1m,mf_ml-1m_s38210573_2e470f3b,2026-03-24T17:15:03Z,0.39079,2,12,0,14
mf_ml-1m,mf_ml-1m_s38210573_df23bbf5,2026-03-24T17:13:09Z,0.4773,20,30,0.44763,32
mf_ml-1m,mf_ml-1m_s38210573_ee871579,2026-03-24T17:11:32Z,0.11468,19,29,0.10557,31
mf_ml-1m,mf_ml-1m_s38210573_5649d76b,2026-03-24T17:07:49Z,0.35018,0,10,0.1112,12
mf_ml-1m,mf_ml-1m_s38210573_48f53011,2026-03-24T17:05:14Z,0.14518,4,14,0.14518,16
mf_ml-1m,mf_ml-1m_s38210573_83eb57b8,2026-03-24T17:01:44Z,0.3762,1,11,0,13
mf_ml-1m,mf_ml-1m_s38210573_83538f2c,2026-03-24T16:59:39Z,0.43305,6,16,0.4289,18
mf_ml-1m,mf_ml-1m_s38210573_8428f9ae,2026-03-24T16:58:07Z,0.10143,-1,9,0.07309,11
mf_ml-1m,mf_ml-1m_s38210573_77b38683,2026-03-24T16:56:15Z,0.13523,6,16,0.12993,18
mf_ml-1m,mf_ml-1m_s38210573_e3ef6528,2026-03-24T16:55:03Z,0.11966,4,14,0.11966,16
mf_ml-1m,mf_ml-1m_s38210573_f0a243d8,2026-03-24T16:49:51Z,0.52287,17,27,0.45724,29
mf_ml-1m,mf_ml-1m_s38210573_2827bee9,2026-03-24T16:47:59Z,0.52519,27,37,0.51276,39
mf_ml-1m,mf_ml-1m_s38210573_871e876a,2026-03-24T16:46:49Z,0.10159,-1,9,0.05055,11
mf_ml-1m,mf_ml-1m_s38210573_52686558,2026-03-24T16:44:00Z,0.09877,-1,9,0.04773,11
mf_ml-1m,mf_ml-1m_s38210573_d86d8aaa,2026-03-24T16:40:25Z,0.43702,1,11,0.43305,13
mf_ml-1m,mf_ml-1m_s38210573_7d7d91e5,2026-03-24T16:38:46Z,0.5232,15,25,0.5126,27
mf_ml-1m,mf_ml-1m_s38210573_1fe14535,2026-03-24T16:37:43Z,0.43735,5,15,0.43139,17
mf_ml-1m,mf_ml-1m_s38210573_5b28afac,2026-03-24T16:30:36Z,0.40885,14,24,0.39476,26
mf_ml-1m,mf_ml-1m_s38210573_a93272a6,2026-03-24T16:29:40Z,0.27395,0,10,0.1175,12
mf_ml-1m,mf_ml-1m_s38210573_4b958fd1,2026-03-24T16:28:05Z,0.43918,24,34,0.4299,36
mf_ml-1m,mf_ml-1m_s38210573_5891462c,2026-03-24T16:23:10Z,0.47232,11,21,0.46039,23
mf_ml-1m,mf_ml-1m_s38210573_447ea64e,2026-03-24T16:19:08Z,0.49271,7,17,0.4874,19
mf_ml-1m,mf_ml-1m_s38210573_b1a0f0f3,2026-03-24T16:17:00Z,0.16009,2,12,0.15396,14
mf_ml-1m,mf_ml-1m_s38210573_92d401a0,2026-03-24T16:16:13Z,0.12446,7,17,0.11551,19
mf_ml-1m,mf_ml-1m_s38210573_d52ea45b,2026-03-24T16:14:31Z,0.49337,13,23,0.49238,25
mf_ml-1m,mf_ml-1m_s38210573_9b9d411f,2026-03-24T16:09:15Z,0.47713,4,14,0.47713,16
mf_ml-1m,mf_ml-1m_s38210573_2dc6b9ba,2026-03-24T16:06:16Z,0.51525,2,12,0.51061,14
mf_ml-1m,mf_ml-1m_s38210573_ea6a40f3,2026-03-24T16:05:34Z,0.50431,9,19,0.4995,21
mf_ml-1m,mf_ml-1m_s38210573_79c6ba19,2026-03-24T16:01:38Z,0.4405,7,17,0.43636,19
mf_ml-1m,mf_ml-1m_s38210573_f426fd95,2026-03-24T15:51:50Z,0.441,3,13,0.43818,15
mf_ml-1m,mf_ml-1m_s38210573_258f64d9,2026-03-24T15:46:56Z,0.46603,3,13,0.46487,15
mf_ml-1m,mf_ml-1m_s38210573_fc3c54e5,2026-03-24T15:43:04Z,0.52685,28,38,0.51591,40
mf_ml-1m,mf_ml-1m_s38210573_ca65fc4f,2026-03-24T15:37:35Z,0.46105,12,22,0.4521,24
mf_ml-1m,mf_ml-1m_s38210573_655196e2,2026-03-24T15:31:41Z,0.49867,15,25,0.49088,27
mf_ml-1m,mf_ml-1m_s38210573_8ebfa389,2026-03-24T15:29:49Z,0.10143,-1,9,0.07623,11
mf_ml-1m,mf_ml-1m_s38210573_95b9e0d1,2026-03-24T15:27:07Z,0.11071,-1,9,0.058,11
mf_ml-1m,mf_ml-1m_s38210573_19b62550,2026-03-24T15:26:15Z,0.43934,24,34,0.43006,36
mf_ml-1m,mf_ml-1m_s38210573_afff677c,2026-03-24T15:24:47Z,0.49851,25,35,0.48508,37
mf_ml-1m,mf_ml-1m_s38210573_9c5ee772,2026-03-24T15:19:08Z,0.48011,20,30,0.47116,32
mf_ml-1m,mf_ml-1m_s38210573_0447d10b,2026-03-24T15:18:11Z,0.3361,12,22,0.235,24
mf_ml-1m,mf_ml-1m_s38210573_a96af456,2026-03-24T15:09:35Z,0.34355,53,63,0.18959,65
mf_ml-1m,mf_ml-1m_s38210573_2041c3d1,2026-03-24T15:07:46Z,0.17153,0,10,0.06795,12
mf_ml-1m,mf_ml-1m_s38210573_79fb3e2c,2026-03-24T14:57:02Z,0.50563,7,17,0.4995,19
mf_ml-1m,mf_ml-1m_s38210573_df6a8b17,2026-03-24T14:53:19Z,0.19672,0,10,0.13474,12
mf_ml-1m,mf_ml-1m_s38210573_75ceb166,2026-03-24T14:52:43Z,0.10789,6,16,0.10491,18
mf_ml-1m,mf_ml-1m_s38210573_ea3f1f6d,2026-03-24T14:44:24Z,0.46702,9,19,0.45989,21
mf_ml-1m,mf_ml-1m_s38210573_01644a35,2026-03-24T14:37:35Z,0.09828,-1,9,0.03281,11
mf_ml-1m,mf_ml-1m_s38210573_032d5664,2026-03-24T14:33:53Z,0.10391,0,10,0,12
mf_ml-1m,mf_ml-1m_s38210573_7364a8ce,2026-03-24T14:31:23Z,0.4942,21,31,0.4816,33
mf_ml-1m,mf_ml-1m_s38210573_df632c4e,2026-03-24T14:26:01Z,0.44498,7,17,0.43487,19
mf_ml-1m,mf_ml-1m_s38210573_bca457a7,2026-03-24T14:18:25Z,0.15496,90,99,0.11203,101
mf_ml-1m,mf_ml-1m_s38210573_6184c51f,2026-03-24T14:16:56Z,0.45476,21,31,0.13291,33
mf_ml-1m,mf_ml-1m_s38210573_96298f02,2026-03-24T14:16:23Z,0.10706,2,12,0.10176,14
mf_ml-1m,mf_ml-1m_s38210573_1f299022,2026-03-24T14:06:28Z,0.39725,2,12,0.31637,14
mf_ml-1m,mf_ml-1m_s38210573_0630ce20,2026-03-24T14:05:46Z,0.12048,81,91,0.10325,93
mf_ml-1m,mf_ml-1m_s38210573_95f83306,2026-03-24T14:03:28Z,0.44233,4,14,0.44233,16
mf_ml-1m,mf_ml-1m_s38210573_60c71579,2026-03-24T14:01:27Z,0.21213,95,99,0.12778,101
mf_ml-1m,mf_ml-1m_s38210573_4ad4295a,2026-03-24T13:59:39Z,0.1054,9,19,0.10176,21
mf_ml-1m,mf_ml-1m_s38210573_f44dd8bb,2026-03-24T13:54:13Z,0.49022,3,13,0.44498,15
mf_ml-1m,mf_ml-1m_s38210573_41a3bcdc,2026-03-24T13:52:04Z,0.10259,-1,9,0,11
mf_ml-1m,mf_ml-1m_s38210573_dc49d028,2026-03-24T13:50:55Z,0.1944,15,25,0.18263,27
mf_ml-1m,mf_ml-1m_s38210573_fc2a9b33,2026-03-24T13:49:26Z,0.24577,99,99,0.11783,101
mf_ml-1m,mf_ml-1m_s38210573_e519af1c,2026-03-24T13:47:26Z,0.235,92,99,0.14054,101
mf_ml-1m,mf_ml-1m_s38210573_bb9abb7e,2026-03-24T13:46:42Z,0.16225,5,15,0.15429,17
mf_ml-1m,mf_ml-1m_s38210573_7b6d6fc8,2026-03-24T13:45:54Z,0.37521,14,24,0.21346,26
mf_ml-1m,mf_ml-1m_s38210573_bf474600,2026-03-24T13:31:14Z,0.34223,14,24,0.33063,26
mf_ml-1m,mf_ml-1m_s38210573_bc23ce06,2026-03-24T13:28:28Z,0.34604,0,10,0,12
mf_ml-1m,mf_ml-1m_s38210573_d8c77142,2026-03-24T13:28:02Z,0.43537,22,32,0.4183,34
mf_ml-1m,mf_ml-1m_s38210573_1ed2e9c9,2026-03-24T13:27:50Z,0.20931,3,13,0.19307,15
mf_ml-1m,mf_ml-1m_s38210573_5a18a998,2026-03-24T13:26:57Z,0.18578,2,12,0.16854,14
mf_ml-1m,mf_ml-1m_s38210573_d5b8b28b,2026-03-24T13:25:09Z,0.48774,5,15,0.43901,17
mf_ml-1m,mf_ml-1m_s38210573_219ba276,2026-03-24T13:22:56Z,0.4473,5,15,0.28538,17
mf_ml-1m,mf_ml-1m_s38210573_64497f6d,2026-03-24T13:17:15Z,0.18097,96,99,0.11932,101
mf_ml-1m,mf_ml-1m_s38210573_4253aa12,2026-03-24T13:16:19Z,0.10756,1,11,0.10424,13
mf_ml-1m,mf_ml-1m_s38210573_518ec7a6,2026-03-24T13:14:42Z,0.11435,14,24,0.1112,26
mf_ml-1m,mf_ml-1m_s38210573_135fb9a7,2026-03-24T13:14:32Z,0.1349,1,11,0,13
mf_ml-1m,mf_ml-1m_s38210573_7a2746a0,2026-03-24T13:10:33Z,0.10043,-1,9,0,11
mf_ml-1m,mf_ml-1m_s38210573_f019e7e3,2026-03-24T13:06:36Z,0.16076,97,99,0.11916,101
mf_ml-1m,mf_ml-1m_s38210573_0d5e14a8,2026-03-24T13:03:54Z,0.14717,10,20,0.14203,22
mf_ml-1m,mf_ml-1m_s38210573_4780ca81,2026-03-24T13:02:41Z,0.10772,0,10,0.10607,12
mf_ml-1m,mf_ml-1m_s38210573_d1cc207b,2026-03-24T13:02:17Z,0.45791,59,69,0.176,71
mf_ml-1m,mf_ml-1m_s38210573_9d25eb36,2026-03-24T12:47:31Z,0.21329,0,10,0.03961,12
mf_ml-1m,mf_ml-1m_s38210573_5f1e9fcf,2026-03-24T12:47:24Z,0.38316,5,15,0.28472,17
mf_ml-1m,mf_ml-1m_s38210573_6e5ff7df,2026-03-24T12:47:17Z,0.18412,14,24,0.17584,26
mf_ml-1m,mf_ml-1m_s38210573_dd58ea8f,2026-03-24T12:47:12Z,0.10805,0,10,0,12
mf_ml-1m,mf_ml-1m_s38210573_597c5dca,2026-03-24T12:47:07Z,0.10888,14,24,0.09894,26
mf_ml-1m,mf_ml-1m_s38210573_18c24f1e,2026-03-24T12:47:02Z,0.10623,17,27,0.09761,29
mf_ml-1m,mf_ml-1m_s38210573_057bb32c,2026-03-24T12:46:57Z,0.26715,96,99,0.14634,101
mf_ml-1m,mf_ml-1m_s38210573_84620766,2026-03-24T12:46:53Z,0.10457,1,11,0,13
mf_ml-1m,mf_ml-1m_s38210573_0539414b,2026-03-24T12:46:49Z,0.10524,29,39,0.1006,41
mf_ml-1m,mf_ml-1m_s38210573_87d65c90,2026-03-24T12:46:45Z,0.14352,3,13,0.12778,15
mf_ml-1m,mf_ml-1m_s38210573_16b23665,2026-03-24T12:46:41Z,0.10457,9,19,0.09977,21
mf_ml-1m,mf_ml-1m_s38210573_397d60be,2026-03-24T12:46:38Z,0.43984,2,12,0.43106,14
mf_ml-1m,mf_ml-1m_s38210573_6feb4c7d,2026-03-24T12:46:35Z,0.10043,-1,9,0,11
mf_ml-1m,mf_ml-1m_s38210573_bbb33de9,2026-03-24T12:46:32Z,0.43852,94,99,0.14799,101
mf_ml-1m,mf_ml-1m_s38210573_792f4b6d,2026-03-24T12:46:29Z,0.18031,36,46,0.14203,48
mf_ml-1m,mf_ml-1m_s38210573_52e6e1f2,2026-03-24T12:46:26Z,0.11899,9,19,0.11087,21
acf_ml-1m,acf_ml-1m_s38210573_e807b0a1,2026-03-25T04:50:36Z,0.44249,20,30,0.42625,32
acf_ml-1m,acf_ml-1m_s38210573_24e3559a,2026-03-25T04:36:32Z,0.55204,99,99,0.39095,101
acf_ml-1m,acf_ml-1m_s38210573_4527cf45,2026-03-25T04:35:28Z,0.13308,2,12,0.12595,14
acf_ml-1m,acf_ml-1m_s38210573_8f8bcacb,2026-03-25T04:31:59Z,0.54342,33,43,0.4773,45
acf_ml-1m,acf_ml-1m_s38210573_e8668e55,2026-03-25T04:30:50Z,0.19307,99,99,0.09811,101
acf_ml-1m,acf_ml-1m_s38210573_da161fdb,2026-03-25T04:29:26Z,0.39625,13,23,0.3888,25
acf_ml-1m,acf_ml-1m_s38210573_0e3a6dd4,2026-03-25T04:21:20Z,0.61734,72,82,0.47149,84
acf_ml-1m,acf_ml-1m_s38210573_af5de533,2026-03-25T04:19:56Z,0.29798,20,30,0.28588,32
acf_ml-1m,acf_ml-1m_s38210573_556f7bbb,2026-03-25T04:06:00Z,0.09778,-1,9,0,11
acf_ml-1m,acf_ml-1m_s38210573_fb129636,2026-03-25T04:04:42Z,0.10259,18,28,0.09065,30
acf_ml-1m,acf_ml-1m_s38210573_6948b5f1,2026-03-25T04:03:40Z,0.51939,59,69,0.42575,71
acf_ml-1m,acf_ml-1m_s38210573_7b9c8380,2026-03-25T04:02:06Z,0.56115,97,99,0.44796,101
acf_ml-1m,acf_ml-1m_s38210573_d60e4d24,2026-03-25T03:51:20Z,0.56961,61,71,0.43769,73
acf_ml-1m,acf_ml-1m_s38210573_eac9b487,2026-03-25T03:48:35Z,0.10126,9,19,0.09463,21
acf_ml-1m,acf_ml-1m_s38210573_874e0a3e,2026-03-25T03:38:09Z,0.58137,94,99,0.40255,101
acf_ml-1m,acf_ml-1m_s38210573_5be0c145,2026-03-25T03:36:45Z,0.47,19,29,0.43073,31
acf_ml-1m,acf_ml-1m_s38210573_e410845f,2026-03-25T03:28:46Z,0.47415,5,15,0.471,17
acf_ml-1m,acf_ml-1m_s38210573_8e6ef59f,2026-03-25T03:11:46Z,0.44001,22,32,0.42161,34
acf_ml-1m,acf_ml-1m_s38210573_1d6ce801,2026-03-25T03:06:18Z,0.43769,9,19,0.4236,21
acf_ml-1m,acf_ml-1m_s38210573_7ab69987,2026-03-25T03:01:28Z,0.17849,6,16,0.16738,18
acf_ml-1m,acf_ml-1m_s38210573_2a87f55a,2026-03-25T02:44:50Z,0.22904,99,99,0.10507,101
acf_ml-1m,acf_ml-1m_s38210573_49a9346f,2026-03-25T02:43:54Z,0.54839,37,47,0.50829,49
acf_ml-1m,acf_ml-1m_s38210573_c64184ac,2026-03-25T02:34:09Z,0.57905,26,36,0.54011,38
acf_ml-1m,acf_ml-1m_s38210573_c54b4a59,2026-03-25T02:28:16Z,0.58369,75,85,0.44067,87
acf_ml-1m,acf_ml-1m_s38210573_28594811,2026-03-25T02:22:15Z,0.60308,48,58,0.48276,60
acf_ml-1m,acf_ml-1m_s38210573_b9921a51,2026-03-25T01:51:48Z,0.43404,3,13,0.42111,15
acf_ml-1m,acf_ml-1m_s38210573_5968b652,2026-03-25T01:44:48Z,0.53961,58,68,0.43852,70
acf_ml-1m,acf_ml-1m_s38210573_da8c76cc,2026-03-25T01:41:59Z,0.53961,47,57,0.44349,59
acf_ml-1m,acf_ml-1m_s38210573_dc11e15d,2026-03-25T01:40:40Z,0.55237,34,44,0.41432,46
acf_ml-1m,acf_ml-1m_s38210573_7e0aaadc,2026-03-25T01:38:27Z,0.52453,24,34,0.49304,36
acf_ml-1m,acf_ml-1m_s38210573_c36d0a62,2026-03-25T01:37:05Z,0.42029,87,97,0.09695,99
acf_ml-1m,acf_ml-1m_s38210573_a6b56184,2026-03-25T01:28:23Z,0.35085,14,24,0.29234,26
acf_ml-1m,acf_ml-1m_s38210573_bf96f253,2026-03-25T01:24:51Z,0.51956,95,99,0.36676,101
acf_ml-1m,acf_ml-1m_s38210573_42c42931,2026-03-25T01:20:33Z,0.57839,19,29,0.54044,31
acf_ml-1m,acf_ml-1m_s38210573_6b59deef,2026-03-25T01:18:52Z,0.60491,46,56,0.55552,58
acf_ml-1m,acf_ml-1m_s38210573_1872a99b,2026-03-25T01:15:48Z,0.61203,28,38,0.5532,40
acf_ml-1m,acf_ml-1m_s38210573_8a1c6cbc,2026-03-25T01:12:37Z,0.14236,5,15,0.13905,17
acf_ml-1m,acf_ml-1m_s38210573_20f592d3,2026-03-25T01:11:49Z,0.4347,5,15,0.42542,17
acf_ml-1m,acf_ml-1m_s38210573_6dd9d800,2026-03-25T00:46:55Z,0.13905,8,18,0.12131,20
acf_ml-1m,acf_ml-1m_s38210573_3da85642,2026-03-25T00:46:33Z,0.40587,3,13,0.39791,15
acf_ml-1m,acf_ml-1m_s38210573_38c0768a,2026-03-25T00:39:49Z,0.14236,0,10,0.13258,12
acf_ml-1m,acf_ml-1m_s38210573_620d7812,2026-03-25T00:36:22Z,0.4478,11,21,0.43719,23
acf_ml-1m,acf_ml-1m_s38210573_1c7574ce,2026-03-25T00:29:37Z,0.28041,4,14,0.28041,16
acf_ml-1m,acf_ml-1m_s38210573_52cb88d7,2026-03-25T00:21:36Z,0.53762,95,99,0.4062,101
acf_ml-1m,acf_ml-1m_s38210573_48f91bc3,2026-03-25T00:11:44Z,0.15247,8,18,0.11319,20
acf_ml-1m,acf_ml-1m_s38210573_a95e0cee,2026-03-25T00:05:24Z,0.51657,74,84,0.26152,86
acf_ml-1m,acf_ml-1m_s38210573_22710d30,2026-03-25T00:04:25Z,0.14617,0,10,0.11518,12
acf_ml-1m,acf_ml-1m_s38210573_06a188d6,2026-03-25T00:02:34Z,0.62943,42,52,0.50663,54
acf_ml-1m,acf_ml-1m_s38210573_70117272,2026-03-24T23:58:05Z,0.47663,41,51,0.28621,53
acf_ml-1m,acf_ml-1m_s38210573_2546f8bd,2026-03-24T23:55:40Z,0.60921,24,34,0.55933,36
acf_ml-1m,acf_ml-1m_s38210573_e94345ec,2026-03-24T23:53:07Z,0.10308,-1,9,0.09794,11
acf_ml-1m,acf_ml-1m_s38210573_8bbb671e,2026-03-24T23:38:30Z,0.38333,22,32,0.3709,34
acf_ml-1m,acf_ml-1m_s38210573_58c4cf5b,2026-03-24T23:34:24Z,0.3757,11,21,0.31671,23
acf_ml-1m,acf_ml-1m_s38210573_38dab5ac,2026-03-24T23:34:00Z,0.44299,0,10,0.4294,12
acf_ml-1m,acf_ml-1m_s38210573_fce38d29,2026-03-24T23:32:27Z,0.33295,25,35,0.18943,37
acf_ml-1m,acf_ml-1m_s38210573_12847dac,2026-03-24T23:24:34Z,0.20782,2,12,0.20418,14
acf_ml-1m,acf_ml-1m_s38210573_eaba8995,2026-03-24T23:19:19Z,0.21246,6,16,0.20103,18
acf_ml-1m,acf_ml-1m_s38210573_acbb987e,2026-03-24T23:15:30Z,0.17418,17,27,0.1286,29
acf_ml-1m,acf_ml-1m_s38210573_c2690aab,2026-03-24T23:12:08Z,0.31422,98,99,0.13208,101
acf_ml-1m,acf_ml-1m_s38210573_bd12d778,2026-03-24T23:11:30Z,0.14998,98,99,0.09695,101
acf_ml-1m,acf_ml-1m_s38210573_6abced09,2026-03-24T23:03:11Z,0.18114,17,27,0.17899,29
acf_ml-1m,acf_ml-1m_s38210573_89dd8fa8,2026-03-24T22:58:36Z,0.11949,14,24,0.10689,26
acf_ml-1m,acf_ml-1m_s38210573_6ef6d43a,2026-03-24T22:57:54Z,0.37007,71,81,0.27726,83
acf_ml-1m,acf_ml-1m_s38210573_0f0a3a59,2026-03-24T22:55:44Z,0.38747,48,58,0.31472,60
acf_ml-1m,acf_ml-1m_s38210573_49fefa49,2026-03-24T22:52:16Z,0.18379,21,31,0.15363,33
acf_ml-1m,acf_ml-1m_s38210573_b8a80c01,2026-03-24T22:42:34Z,0.12446,1,11,0.11982,13
acf_ml-1m,acf_ml-1m_s38210573_5bf3f296,2026-03-24T22:33:54Z,0.48011,21,31,0.43354,33
acf_ml-1m,acf_ml-1m_s38210573_ef4e2997,2026-03-24T22:32:14Z,0.41598,39,49,0.18694,51
acf_ml-1m,acf_ml-1m_s38210573_79ed0dcd,2026-03-24T22:31:50Z,0.11104,4,14,0.11104,16
acf_ml-1m,acf_ml-1m_s38210573_8c7bc71f,2026-03-24T22:23:51Z,0.20865,1,11,0.20235,13
acf_ml-1m,acf_ml-1m_s38210573_3d837ec4,2026-03-24T22:20:59Z,0.44249,11,21,0.4352,23
acf_ml-1m,acf_ml-1m_s38210573_cb8e0af3,2026-03-24T22:16:55Z,0.17965,1,11,0.16589,13
acf_ml-1m,acf_ml-1m_s38210573_4f46eb61,2026-03-24T22:15:45Z,0.49983,52,62,0.28886,64
acf_ml-1m,acf_ml-1m_s38210573_f227afc0,2026-03-24T22:06:27Z,0.15131,0,10,0.14501,12
acf_ml-1m,acf_ml-1m_s38210573_7e98caec,2026-03-24T22:03:16Z,0.11651,2,12,0.11104,14
acf_ml-1m,acf_ml-1m_s38210573_37e07a76,2026-03-24T21:56:29Z,0.13573,2,12,0.12993,14
acf_ml-1m,acf_ml-1m_s38210573_7aafa4e4,2026-03-24T21:55:35Z,0.11767,19,29,0.10805,31
acf_ml-1m,acf_ml-1m_s38210573_75c87325,2026-03-24T21:53:18Z,0.10441,17,27,0.09811,29
acf_ml-1m,acf_ml-1m_s38210573_7136bc0b,2026-03-24T21:52:46Z,0.11634,37,47,0.10209,49
acf_ml-1m,acf_ml-1m_s38210573_9170c9b1,2026-03-24T21:45:51Z,0.10076,9,19,0.0948,21
acf_ml-1m,acf_ml-1m_s38210573_a54b5fe5,2026-03-24T21:33:37Z,0.10275,4,14,0.10275,16
acf_ml-1m,acf_ml-1m_s38210573_5a229e61,2026-03-24T21:28:04Z,0.1228,9,19,0.11949,21
acf_ml-1m,acf_ml-1m_s38210573_b068c568,2026-03-24T21:25:20Z,0.09877,8,18,0.09082,20
acf_ml-1m,acf_ml-1m_s38210573_8a6c2337,2026-03-24T21:23:44Z,0.10341,1,11,0.10027,13
acf_ml-1m,acf_ml-1m_s38210573_e8d07c0f,2026-03-24T21:07:31Z,0.14402,13,23,0.13242,25
acf_ml-1m,acf_ml-1m_s38210573_897dbbeb,2026-03-24T21:07:19Z,0.3767,48,58,0.10325,60
acf_ml-1m,acf_ml-1m_s38210573_f61d8620,2026-03-24T21:07:13Z,0.11104,0,10,0,12
acf_ml-1m,acf_ml-1m_s38210573_22ee1d49,2026-03-24T21:07:07Z,0.13192,3,13,0.12827,15
acf_ml-1m,acf_ml-1m_s38210573_457772ba,2026-03-24T21:07:03Z,0.22754,28,38,0.15363,40
acf_ml-1m,acf_ml-1m_s38210573_c60ae356,2026-03-24T21:06:58Z,0.09761,16,26,0.09297,28
acf_ml-1m,acf_ml-1m_s38210573_3c40dab4,2026-03-24T21:06:53Z,0.2524,93,99,0.11783,101
acf_ml-1m,acf_ml-1m_s38210573_a1c946f6,2026-03-24T21:06:49Z,0.12728,12,22,0.11932,24
acf_ml-1m,acf_ml-1m_s38210573_903f36ee,2026-03-24T21:06:45Z,0.10756,-1,9,0.10259,11
acf_ml-1m,acf_ml-1m_s38210573_984ca188,2026-03-24T21:06:41Z,0.36593,46,56,0.09413,58
acf_ml-1m,acf_ml-1m_s38210573_33c816c4,2026-03-24T21:06:37Z,0.09446,-1,9,0.08883,11
acf_ml-1m,acf_ml-1m_s38210573_2c14553e,2026-03-24T21:06:34Z,0.10855,24,34,0.10573,36
acf_ml-1m,acf_ml-1m_s38210573_751ca688,2026-03-24T21:06:31Z,0.43437,11,21,0.40139,23
acf_ml-1m,acf_ml-1m_s38210573_1a9d2db8,2026-03-24T21:06:27Z,0.15363,69,79,0.11651,81
acf_ml-1m,acf_ml-1m_s38210573_48904099,2026-03-24T21:06:24Z,0.31422,96,99,0.12612,101
acf_ml-1m,acf_ml-1m_s38210573_0af98967,2026-03-24T21:06:22Z,0.51889,33,43,0.46072,45
user_proto_ml-1m,user_proto_ml-1m_s38210573_862771fb,2026-03-26T00:41:18Z,0.40636,8,18,0.3936,20
user_proto_ml-1m,user_proto_ml-1m_s38210573_0955338a,2026-03-26T00:28:37Z,0.55022,15,25,0.53646,27
user_proto_ml-1m,user_proto_ml-1m_s38210573_7efeaabb,2026-03-25T23:44:42Z,0.50215,43,53,0.36874,55
user_proto_ml-1m,user_proto_ml-1m_s38210573_b2b5697c,2026-03-25T23:39:01Z,0.60242,24,34,0.50928,36
user_proto_ml-1m,user_proto_ml-1m_s38210573_839f106c,2026-03-25T23:26:09Z,0.59612,35,45,0.3815,47
user_proto_ml-1m,user_proto_ml-1m_s38210573_a329f08a,2026-03-25T23:05:51Z,0.53099,48,58,0.49983,60
user_proto_ml-1m,user_proto_ml-1m_s38210573_656159cc,2026-03-25T23:01:14Z,0.58949,57,67,0.3757,69
user_proto_ml-1m,user_proto_ml-1m_s38210573_fb277ff5,2026-03-25T22:46:48Z,0.31223,22,32,0.27909,34
user_proto_ml-1m,user_proto_ml-1m_s38210573_2b98af21,2026-03-25T22:29:41Z,0.0996,-1,9,0.09115,11
user_proto_ml-1m,user_proto_ml-1m_s38210573_d7ac5095,2026-03-25T22:25:50Z,0.54309,20,30,0.47995,32
user_proto_ml-1m,user_proto_ml-1m_s38210573_1481bada,2026-03-25T22:10:50Z,0.62098,66,76,0.47895,78
user_proto_ml-1m,user_proto_ml-1m_s38210573_03226aeb,2026-03-25T21:45:55Z,0.57623,94,99,0.34024,101
user_proto_ml-1m,user_proto_ml-1m_s38210573_7dfc01ac,2026-03-25T21:40:31Z,0.20036,15,25,0.19473,27
user_proto_ml-1m,user_proto_ml-1m_s38210573_2dddc07c,2026-03-25T21:37:35Z,0.63126,59,69,0.55486,71
user_proto_ml-1m,user_proto_ml-1m_s38210573_19b3c73c,2026-03-25T21:34:09Z,0.57623,51,61,0.52536,63
user_proto_ml-1m,user_proto_ml-1m_s38210573_7cda0112,2026-03-25T21:14:43Z,0.59529,48,58,0.40322,60
user_proto_ml-1m,user_proto_ml-1m_s38210573_921d0a33,2026-03-25T21:06:07Z,0.60789,58,68,0.42774,70
user_proto_ml-1m,user_proto_ml-1m_s38210573_b9ccc295,2026-03-25T20:46:29Z,0.5885,22,32,0.42824,34
user_proto_ml-1m,user_proto_ml-1m_s38210573_595a5c5b,2026-03-25T20:43:09Z,0.59911,56,66,0.37057,68
user_proto_ml-1m,user_proto_ml-1m_s38210573_a62a6db7,2026-03-25T20:30:06Z,0.5822,31,41,0.52602,43
user_proto_ml-1m,user_proto_ml-1m_s38210573_8a2b6e64,2026-03-25T20:22:09Z,0.56032,38,48,0.44614,50
user_proto_ml-1m,user_proto_ml-1m_s38210573_6d4da682,2026-03-25T20:02:58Z,0.44945,9,19,0.43653,21
