timestamp,gpu_util_pct,vram_used_mib,vram_total_mib,vram_pct,cpu_pct,ram_used_mib,ram_total_mib,ram_pct,gpu_temp_c
2026-06-08 17:29:14,15.0,1956,24576,8.0,-2005.1,25580,257046,10.0,38
2026-06-08 17:29:24,14.0,1956,24576,8.0,633.3,25578,257046,10.0,38
2026-06-08 17:29:34,19.0,1956,24576,8.0,187.6,24446,257046,9.5,38
2026-06-08 17:29:44,18.0,1614,24576,6.6,-5251.7,23996,257046,9.3,38
2026-06-08 17:29:55,22.0,1954,24576,8.0,641.8,25152,257046,9.8,38
2026-06-08 17:30:05,24.0,1954,24576,8.0,630.3,25152,257046,9.8,38
2026-06-08 17:30:15,35.0,2028,24576,8.3,445.4,25475,257046,9.9,38
2026-06-08 17:30:25,37.0,2028,24576,8.3,-575.6,25457,257046,9.9,38
2026-06-08 17:30:35,33.0,2028,24576,8.3,663.2,25457,257046,9.9,38
2026-06-08 17:30:45,23.0,2028,24576,8.3,-788.5,25552,257046,9.9,38
2026-06-08 17:30:55,22.0,2028,24576,8.3,-557.3,25541,257046,9.9,38
2026-06-08 17:31:05,25.0,2028,24576,8.3,449.1,25616,257046,10.0,38
2026-06-08 17:31:15,36.0,2028,24576,8.3,446.0,25628,257046,10.0,38
2026-06-08 17:31:25,37.0,2028,24576,8.3,657.4,25629,257046,10.0,38
2026-06-08 17:31:36,34.0,2028,24576,8.3,652.5,25628,257046,10.0,38
2026-06-08 17:31:46,24.0,2028,24576,8.3,-605.1,25621,257046,10.0,38
2026-06-08 17:31:56,25.0,2028,24576,8.3,648.4,25620,257046,10.0,38
2026-06-08 17:32:06,29.0,2028,24576,8.3,440.0,25629,257046,10.0,38
2026-06-08 17:32:16,34.0,2028,24576,8.3,654.2,25628,257046,10.0,38
2026-06-08 17:32:26,19.0,2028,24576,8.3,-681.4,25717,257046,10.0,38
2026-06-08 17:32:36,23.0,2028,24576,8.3,633.9,25717,257046,10.0,38
2026-06-08 17:32:46,36.0,2030,24576,8.3,437.7,25774,257046,10.0,38
2026-06-08 17:32:56,25.0,2030,24576,8.3,-563.1,25757,257046,10.0,38
2026-06-08 17:33:06,22.0,2030,24576,8.3,-578.3,25689,257046,10.0,38
2026-06-08 17:33:16,23.0,2030,24576,8.3,-756.7,25696,257046,10.0,38
2026-06-08 17:33:27,33.0,2030,24576,8.3,445.2,25714,257046,10.0,38
2026-06-08 17:33:37,30.0,2030,24576,8.3,-6501.8,23284,257046,9.1,38
2026-06-08 17:33:47,29.0,1660,24576,6.8,643.3,24027,257046,9.3,38
2026-06-08 17:33:57,29.0,1992,24576,8.1,679.2,25219,257046,9.8,38
2026-06-08 17:34:07,27.0,1992,24576,8.1,-570.5,25211,257046,9.8,38
2026-06-08 17:34:17,28.0,2056,24576,8.4,463.5,25483,257046,9.9,38
2026-06-08 17:34:27,25.0,2056,24576,8.4,442.8,24294,257046,9.5,38
2026-06-08 17:34:37,40.0,1720,24576,7.0,-3334.6,23746,257046,9.2,38
2026-06-08 17:34:47,31.0,2046,24576,8.3,691.6,24983,257046,9.7,39
2026-06-08 17:34:58,27.0,2046,24576,8.3,-661.9,24968,257046,9.7,38
2026-06-08 17:35:08,27.0,2088,24576,8.5,448.9,25351,257046,9.9,38
2026-06-08 17:35:18,34.0,2088,24576,8.5,-801.8,25345,257046,9.9,38
2026-06-08 17:35:28,38.0,2088,24576,8.5,684.5,25346,257046,9.9,38
2026-06-08 17:35:38,36.0,2088,24576,8.5,-811.2,25344,257046,9.9,38
2026-06-08 17:35:48,28.0,2088,24576,8.5,675.1,25344,257046,9.9,38
2026-06-08 17:35:58,29.0,1634,24576,6.6,-468.8,23385,257046,9.1,38
2026-06-08 17:36:08,27.0,1946,24576,7.9,662.8,24922,257046,9.7,38
2026-06-08 17:36:18,29.0,1946,24576,7.9,674.1,24923,257046,9.7,38
2026-06-08 17:36:28,41.0,1966,24576,8.0,451.0,25320,257046,9.9,38
2026-06-08 17:36:39,20.0,1966,24576,8.0,-741.3,25411,257046,9.9,38
2026-06-08 17:36:49,19.0,1966,24576,8.0,647.9,25410,257046,9.9,38
2026-06-08 17:36:59,35.0,1968,24576,8.0,449.6,25431,257046,9.9,38
2026-06-08 17:37:09,32.0,1968,24576,8.0,-550.7,25572,257046,9.9,38
2026-06-08 17:37:19,32.0,1968,24576,8.0,680.2,25571,257046,9.9,38
2026-06-08 17:37:29,30.0,1968,24576,8.0,464.3,25601,257046,10.0,38
2026-06-08 17:37:39,23.0,1968,24576,8.0,-706.9,25588,257046,10.0,38
2026-06-08 17:37:49,18.0,1968,24576,8.0,-619.3,25570,257046,9.9,38
2026-06-08 17:37:59,27.0,1968,24576,8.0,453.7,25583,257046,10.0,38
2026-06-08 17:38:10,32.0,1968,24576,8.0,460.3,25603,257046,10.0,38
2026-06-08 17:38:20,32.0,1968,24576,8.0,671.0,25603,257046,10.0,38
2026-06-08 17:38:30,31.0,1968,24576,8.0,672.6,25603,257046,10.0,38
2026-06-08 17:38:40,34.0,1968,24576,8.0,-588.7,25733,257046,10.0,38
2026-06-08 17:38:50,36.0,1968,24576,8.0,675.5,25733,257046,10.0,38
2026-06-08 17:39:00,37.0,1968,24576,8.0,447.1,25757,257046,10.0,38
2026-06-08 17:39:10,21.0,1968,24576,8.0,-721.2,25750,257046,10.0,38
2026-06-08 17:39:20,25.0,1968,24576,8.0,648.7,25748,257046,10.0,38
2026-06-08 17:39:30,22.0,1968,24576,8.0,429.6,25784,257046,10.0,38
2026-06-08 17:39:40,30.0,1968,24576,8.0,-542.2,25772,257046,10.0,38
2026-06-08 17:39:51,32.0,1968,24576,8.0,674.9,25772,257046,10.0,38
2026-06-08 17:40:01,35.0,1968,24576,8.0,458.9,25785,257046,10.0,38
2026-06-08 17:40:11,25.0,1968,24576,8.0,-709.8,25772,257046,10.0,38
2026-06-08 17:40:21,20.0,1968,24576,8.0,-613.3,25752,257046,10.0,38
2026-06-08 17:40:31,30.0,1968,24576,8.0,444.1,25764,257046,10.0,38
2026-06-08 17:40:41,32.0,1968,24576,8.0,462.1,25782,257046,10.0,38
2026-06-08 17:40:51,34.0,1968,24576,8.0,673.3,25782,257046,10.0,38
2026-06-08 17:41:01,30.0,1968,24576,8.0,674.0,25781,257046,10.0,38
2026-06-08 17:41:11,29.0,1968,24576,8.0,-582.0,25770,257046,10.0,38
2026-06-08 17:41:22,30.0,1968,24576,8.0,676.9,25771,257046,10.0,38
2026-06-08 17:41:32,34.0,1968,24576,8.0,461.7,25784,257046,10.0,38
2026-06-08 17:41:42,40.0,1968,24576,8.0,671.5,25783,257046,10.0,38
2026-06-08 17:41:52,22.0,1968,24576,8.0,-716.7,25770,257046,10.0,38
2026-06-08 17:42:02,22.0,1968,24576,8.0,-570.6,25759,257046,10.0,38
2026-06-08 17:42:12,29.0,1968,24576,8.0,447.9,25771,257046,10.0,38
2026-06-08 17:42:22,32.0,1600,24576,6.5,-179.7,23405,257046,9.1,38
2026-06-08 17:42:32,30.0,1892,24576,7.7,661.1,25159,257046,9.8,38
2026-06-08 17:42:42,36.0,1912,24576,7.8,677.5,24018,257046,9.3,38
2026-06-08 17:42:52,18.0,1912,24576,7.8,-1961.0,25178,257046,9.8,38
2026-06-08 17:43:03,20.0,1934,24576,7.9,442.4,25566,257046,9.9,38
2026-06-08 17:43:13,31.0,1934,24576,7.9,219.6,25597,257046,10.0,38
2026-06-08 17:43:23,33.0,1934,24576,7.9,661.2,25597,257046,10.0,38
2026-06-08 17:43:33,30.0,1934,24576,7.9,675.2,25597,257046,10.0,38
2026-06-08 17:43:43,26.0,1934,24576,7.9,-582.1,25586,257046,10.0,38
2026-06-08 17:43:53,35.0,1934,24576,7.9,666.4,25584,257046,10.0,38
2026-06-08 17:44:03,35.0,1602,24576,6.5,-262.6,23123,257046,9.0,38
2026-06-08 17:44:13,36.0,1602,24576,6.5,546.6,23124,257046,9.0,38
2026-06-08 17:44:23,18.0,1602,24576,6.5,-801.8,23113,257046,9.0,38
2026-06-08 17:44:34,20.0,1602,24576,6.5,521.8,23112,257046,9.0,38
2026-06-08 17:44:44,37.0,1602,24576,6.5,326.0,23124,257046,9.0,38
2026-06-08 17:44:54,26.0,1602,24576,6.5,-620.6,23249,257046,9.0,38
2026-06-08 17:45:04,25.0,1602,24576,6.5,550.1,23249,257046,9.0,38
2026-06-08 17:45:14,25.0,1602,24576,6.5,-844.7,23254,257046,9.0,38
2026-06-08 17:45:24,15.0,1602,24576,6.5,-757.6,23243,257046,9.0,38
2026-06-08 17:45:34,18.0,1602,24576,6.5,323.6,23260,257046,9.0,38
2026-06-08 17:45:44,28.0,1602,24576,6.5,349.0,23272,257046,9.1,38
2026-06-08 17:45:54,32.0,1602,24576,6.5,548.5,23272,257046,9.1,38
2026-06-08 17:46:04,22.0,1602,24576,6.5,545.3,23272,257046,9.1,38
2026-06-08 17:46:14,27.0,1602,24576,6.5,547.3,23272,257046,9.1,38
2026-06-08 17:46:25,28.0,1602,24576,6.5,549.9,23271,257046,9.1,38
2026-06-08 17:46:35,26.0,1602,24576,6.5,547.3,23272,257046,9.1,38
2026-06-08 17:46:45,14.0,1602,24576,6.5,-700.3,23261,257046,9.0,38
2026-06-08 17:46:55,17.0,1602,24576,6.5,533.1,23260,257046,9.0,38
2026-06-08 17:47:05,17.0,1602,24576,6.5,534.7,22132,257046,8.6,38
2026-06-08 17:47:15,26.0,1602,24576,6.5,-785.9,23260,257046,9.0,38
2026-06-08 17:47:25,20.0,1602,24576,6.5,-622.5,23243,257046,9.0,38
2026-06-08 17:47:35,32.0,1602,24576,6.5,349.9,23254,257046,9.0,38
2026-06-08 17:47:45,15.0,1602,24576,6.5,-732.8,23241,257046,9.0,38
2026-06-08 17:47:56,18.0,1602,24576,6.5,319.4,23260,257046,9.0,38
2026-06-08 17:48:06,29.0,1602,24576,6.5,335.6,23271,257046,9.1,38
2026-06-08 17:48:16,21.0,1602,24576,6.5,559.8,23272,257046,9.1,38
2026-06-08 17:48:26,30.0,1602,24576,6.5,564.0,23272,257046,9.1,38
2026-06-08 17:48:36,29.0,1602,24576,6.5,555.7,23273,257046,9.1,38
2026-06-08 17:48:46,27.0,1602,24576,6.5,562.7,23273,257046,9.1,38
2026-06-08 17:48:56,26.0,1602,24576,6.5,558.0,23272,257046,9.1,38
2026-06-08 17:49:06,28.0,1602,24576,6.5,561.9,23273,257046,9.1,38
2026-06-08 17:49:16,37.0,1602,24576,6.5,557.5,23273,257046,9.1,38
2026-06-08 17:49:26,18.0,1602,24576,6.5,-812.0,23251,257046,9.0,38
2026-06-08 17:49:37,15.0,1602,24576,6.5,-643.5,23250,257046,9.0,38
2026-06-08 17:49:47,28.0,1602,24576,6.5,347.8,23262,257046,9.0,38
2026-06-08 17:49:57,31.0,1269,24576,5.2,-1549.3,20790,257046,8.1,38
2026-06-08 17:50:07,25.0,1269,24576,5.2,447.6,20790,257046,8.1,38
2026-06-08 17:50:17,13.0,1269,24576,5.2,-1100.0,20798,257046,8.1,38
2026-06-08 17:50:27,17.0,1269,24576,5.2,407.2,20797,257046,8.1,38
2026-06-08 17:50:37,26.0,1269,24576,5.2,209.4,20816,257046,8.1,38
2026-06-08 17:50:47,28.0,1269,24576,5.2,429.2,20817,257046,8.1,38
2026-06-08 17:50:57,32.0,1269,24576,5.2,437.3,20816,257046,8.1,38
2026-06-08 17:51:07,24.0,1269,24576,5.2,432.0,20817,257046,8.1,38
2026-06-08 17:51:17,22.0,1269,24576,5.2,425.4,20817,257046,8.1,38
2026-06-08 17:51:28,24.0,1269,24576,5.2,431.9,20817,257046,8.1,38
2026-06-08 17:51:38,25.0,1269,24576,5.2,429.4,20818,257046,8.1,38
2026-06-08 17:51:48,15.0,1269,24576,5.2,-827.7,20805,257046,8.1,38
2026-06-08 17:51:58,16.0,1269,24576,5.2,405.1,20805,257046,8.1,38
2026-06-08 17:52:08,28.0,1269,24576,5.2,-912.1,20798,257046,8.1,38
2026-06-08 17:52:18,25.0,1269,24576,5.2,431.6,20798,257046,8.1,38
2026-06-08 17:52:28,25.0,1269,24576,5.2,234.0,20817,257046,8.1,38
2026-06-08 17:52:38,14.0,1269,24576,5.2,-799.3,20807,257046,8.1,38
2026-06-08 17:52:48,14.0,1269,24576,5.2,403.4,20807,257046,8.1,38
2026-06-08 17:52:58,27.0,1269,24576,5.2,222.4,20817,257046,8.1,38
2026-06-08 17:53:08,28.0,1269,24576,5.2,425.5,20818,257046,8.1,38
2026-06-08 17:53:19,28.0,1269,24576,5.2,426.7,20818,257046,8.1,38
2026-06-08 17:53:29,38.0,1269,24576,5.2,426.6,20818,257046,8.1,38
2026-06-08 17:53:39,29.0,1269,24576,5.2,428.3,20818,257046,8.1,38
2026-06-08 17:53:49,25.0,1269,24576,5.2,427.4,20818,257046,8.1,38
2026-06-08 17:53:59,33.0,1269,24576,5.2,428.7,20818,257046,8.1,38
2026-06-08 17:54:09,14.0,1269,24576,5.2,-780.5,20807,257046,8.1,38
2026-06-08 17:54:19,14.0,1269,24576,5.2,426.5,20788,257046,8.1,38
2026-06-08 17:54:29,29.0,1269,24576,5.2,-939.6,20799,257046,8.1,38
2026-06-08 17:54:39,22.0,1269,24576,5.2,437.2,20799,257046,8.1,38
2026-06-08 17:54:49,30.0,1269,24576,5.2,238.6,20818,257046,8.1,38
2026-06-08 17:54:59,15.0,1269,24576,5.2,-812.8,20807,257046,8.1,38
2026-06-08 17:55:10,15.0,1269,24576,5.2,409.9,20807,257046,8.1,38
2026-06-08 17:55:20,29.0,1269,24576,5.2,212.0,20818,257046,8.1,38
2026-06-08 17:55:30,25.0,1269,24576,5.2,434.9,20818,257046,8.1,38
2026-06-08 17:55:40,35.0,1269,24576,5.2,438.0,20818,257046,8.1,38
2026-06-08 17:55:50,35.0,1269,24576,5.2,435.5,20818,257046,8.1,38
2026-06-08 17:56:00,35.0,1269,24576,5.2,435.5,20818,257046,8.1,38
2026-06-08 17:56:10,39.0,1269,24576,5.2,434.2,20818,257046,8.1,38
2026-06-08 17:56:20,34.0,1269,24576,5.2,434.8,20818,257046,8.1,38
2026-06-08 17:56:30,16.0,1269,24576,5.2,-826.8,20806,257046,8.1,38
2026-06-08 17:56:40,11.0,1269,24576,5.2,-749.4,20786,257046,8.1,38
2026-06-08 17:56:51,33.0,1269,24576,5.2,220.8,20800,257046,8.1,38
2026-06-08 17:57:01,25.0,1269,24576,5.2,233.6,20819,257046,8.1,38
2026-06-08 17:57:11,23.0,1269,24576,5.2,433.2,20819,257046,8.1,38
2026-06-08 17:57:21,14.0,1269,24576,5.2,-828.7,20808,257046,8.1,38
2026-06-08 17:57:31,13.0,1269,24576,5.2,395.6,20807,257046,8.1,38
2026-06-08 17:57:41,23.0,1269,24576,5.2,223.7,20818,257046,8.1,38
2026-06-08 17:57:51,25.0,1269,24576,5.2,431.3,20818,257046,8.1,38
2026-06-08 17:58:01,28.0,1269,24576,5.2,430.4,20818,257046,8.1,38
2026-06-08 17:58:11,25.0,1269,24576,5.2,415.6,20819,257046,8.1,38
2026-06-08 17:58:21,29.0,1269,24576,5.2,417.1,20819,257046,8.1,38
2026-06-08 17:58:31,27.0,1269,24576,5.2,417.9,20819,257046,8.1,38
2026-06-08 17:58:42,25.0,1269,24576,5.2,419.4,20819,257046,8.1,38
2026-06-08 17:58:52,11.0,1269,24576,5.2,-1914.6,20792,257046,8.1,38
2026-06-08 17:59:02,12.0,1269,24576,5.2,397.2,20791,257046,8.1,38
2026-06-08 17:59:12,29.0,1269,24576,5.2,20.0,20824,257046,8.1,38
2026-06-08 17:59:22,28.0,1269,24576,5.2,415.8,20825,257046,8.1,38
2026-06-08 17:59:32,26.0,1269,24576,5.2,418.1,20825,257046,8.1,38
2026-06-08 17:59:42,15.0,1269,24576,5.2,-774.0,20816,257046,8.1,38
2026-06-08 17:59:52,13.0,1269,24576,5.2,397.9,20815,257046,8.1,38
2026-06-08 18:00:02,26.0,1269,24576,5.2,219.9,20826,257046,8.1,38
2026-06-08 18:00:12,24.0,1269,24576,5.2,418.8,20826,257046,8.1,38
2026-06-08 18:00:22,24.0,1269,24576,5.2,415.5,20827,257046,8.1,38
2026-06-08 18:00:32,33.0,1269,24576,5.2,416.6,20826,257046,8.1,38
2026-06-08 18:00:43,24.0,1269,24576,5.2,418.9,20828,257046,8.1,38
2026-06-08 18:00:53,22.0,1269,24576,5.2,419.2,20828,257046,8.1,38
2026-06-08 18:01:03,16.0,1269,24576,5.2,-680.9,20811,257046,8.1,38
2026-06-08 18:01:13,11.0,1269,24576,5.2,-762.8,20796,257046,8.1,38
2026-06-08 18:01:23,11.0,1269,24576,5.2,212.0,20815,257046,8.1,38
2026-06-08 18:01:33,31.0,1269,24576,5.2,233.0,20801,257046,8.1,38
2026-06-08 18:01:43,23.0,1269,24576,5.2,436.5,20801,257046,8.1,38
2026-06-08 18:01:53,31.0,1269,24576,5.2,435.5,20802,257046,8.1,38
2026-06-08 18:02:03,13.0,1269,24576,5.2,-796.3,20790,257046,8.1,38
2026-06-08 18:02:13,14.0,1269,24576,5.2,411.0,20792,257046,8.1,38
2026-06-08 18:02:24,23.0,1269,24576,5.2,228.1,20806,257046,8.1,38
2026-06-08 18:02:34,28.0,1269,24576,5.2,434.2,20809,257046,8.1,38
2026-06-08 18:02:44,30.0,1269,24576,5.2,433.0,20810,257046,8.1,38
2026-06-08 18:02:54,19.0,1269,24576,5.2,434.6,20813,257046,8.1,38
2026-06-08 18:03:04,27.0,1269,24576,5.2,434.5,20815,257046,8.1,38
2026-06-08 18:03:14,33.0,1269,24576,5.2,433.3,20815,257046,8.1,38
2026-06-08 18:03:24,24.0,1269,24576,5.2,-732.3,20806,257046,8.1,38
2026-06-08 18:03:34,10.0,1269,24576,5.2,-831.8,20798,257046,8.1,38
2026-06-08 18:03:44,15.0,1269,24576,5.2,210.5,20823,257046,8.1,38
2026-06-08 18:03:54,23.0,1269,24576,5.2,222.0,20837,257046,8.1,38
2026-06-08 18:04:05,33.0,1269,24576,5.2,435.6,20837,257046,8.1,38
2026-06-08 18:04:15,36.0,1269,24576,5.2,434.7,20836,257046,8.1,38
2026-06-08 18:04:25,14.0,1269,24576,5.2,-841.6,20827,257046,8.1,38
2026-06-08 18:04:35,15.0,1269,24576,5.2,409.7,20826,257046,8.1,38
2026-06-08 18:04:45,34.0,1269,24576,5.2,205.8,20838,257046,8.1,38
2026-06-08 18:04:55,23.0,1269,24576,5.2,428.9,20838,257046,8.1,38
2026-06-08 18:05:05,33.0,1269,24576,5.2,444.3,20838,257046,8.1,38
2026-06-08 18:05:15,22.0,1269,24576,5.2,441.6,20838,257046,8.1,38
2026-06-08 18:05:25,29.0,1269,24576,5.2,440.2,20838,257046,8.1,38
2026-06-08 18:05:35,24.0,1269,24576,5.2,432.5,20838,257046,8.1,38
2026-06-08 18:05:45,20.0,1269,24576,5.2,-732.6,20819,257046,8.1,38
2026-06-08 18:05:56,10.0,1269,24576,5.2,-824.0,20809,257046,8.1,38
2026-06-08 18:06:06,8.0,817,24576,3.3,-8430.3,18372,257046,7.1,38
2026-06-08 18:06:16,18.0,817,24576,3.3,104.3,18384,257046,7.2,38
2026-06-08 18:06:26,19.0,817,24576,3.3,313.5,18384,257046,7.2,38
2026-06-08 18:06:36,30.0,817,24576,3.3,314.3,18384,257046,7.2,38
2026-06-08 18:06:46,8.0,817,24576,3.3,-928.9,18374,257046,7.1,38
2026-06-08 18:06:56,8.0,817,24576,3.3,290.8,18374,257046,7.1,38
2026-06-08 18:07:06,18.0,817,24576,3.3,92.1,18384,257046,7.2,38
2026-06-08 18:07:16,19.0,817,24576,3.3,311.3,18383,257046,7.2,38
2026-06-08 18:07:26,24.0,817,24576,3.3,314.2,18383,257046,7.2,38
2026-06-08 18:07:36,18.0,817,24576,3.3,313.3,18384,257046,7.2,38
2026-06-08 18:07:46,20.0,817,24576,3.3,314.6,18384,257046,7.2,38
2026-06-08 18:07:57,22.0,817,24576,3.3,314.4,18385,257046,7.2,38
2026-06-08 18:08:07,25.0,817,24576,3.3,313.6,18385,257046,7.2,38
2026-06-08 18:08:17,9.0,817,24576,3.3,-943.0,18374,257046,7.1,38
2026-06-08 18:08:27,8.0,817,24576,3.3,298.4,18374,257046,7.1,38
2026-06-08 18:08:37,9.0,817,24576,3.3,299.5,18374,257046,7.1,37
2026-06-08 18:08:47,28.0,817,24576,3.3,111.8,18387,257046,7.2,38
2026-06-08 18:08:57,18.0,817,24576,3.3,324.9,18387,257046,7.2,38
2026-06-08 18:09:07,30.0,817,24576,3.3,326.1,18386,257046,7.2,38
2026-06-08 18:09:17,8.0,817,24576,3.3,-965.0,18374,257046,7.1,37
2026-06-08 18:09:27,9.0,817,24576,3.3,302.8,18374,257046,7.1,37
2026-06-08 18:09:37,31.0,817,24576,3.3,93.9,18386,257046,7.2,37
2026-06-08 18:09:48,22.0,817,24576,3.3,325.8,18386,257046,7.2,37
2026-06-08 18:09:58,27.0,817,24576,3.3,325.8,18386,257046,7.2,37
2026-06-08 18:10:08,26.0,817,24576,3.3,327.6,18386,257046,7.2,37
2026-06-08 18:10:18,26.0,817,24576,3.3,327.2,18385,257046,7.2,37
2026-06-08 18:10:28,27.0,817,24576,3.3,325.0,18387,257046,7.2,37
2026-06-08 18:10:38,22.0,817,24576,3.3,327.2,18386,257046,7.2,37
2026-06-08 18:10:48,20.0,817,24576,3.3,327.2,18387,257046,7.2,37
2026-06-08 18:10:58,9.0,817,24576,3.3,-1051.7,18373,257046,7.1,37
2026-06-08 18:11:08,8.0,817,24576,3.3,301.6,18373,257046,7.1,37
2026-06-08 18:11:18,17.0,817,24576,3.3,90.7,18386,257046,7.2,37
2026-06-08 18:11:28,20.0,817,24576,3.3,325.9,18387,257046,7.2,37
2026-06-08 18:11:39,14.0,817,24576,3.3,326.0,18386,257046,7.2,37
2026-06-08 18:11:49,24.0,817,24576,3.3,-1048.1,17242,257046,6.7,37
2026-06-08 18:11:59,8.0,817,24576,3.3,310.6,18375,257046,7.1,37
2026-06-08 18:12:09,8.0,817,24576,3.3,300.8,18376,257046,7.1,37
2026-06-08 18:12:19,14.0,817,24576,3.3,106.5,18387,257046,7.2,37
2026-06-08 18:12:29,16.0,817,24576,3.3,327.5,18387,257046,7.2,37
2026-06-08 18:12:39,17.0,817,24576,3.3,324.2,18387,257046,7.2,37
2026-06-08 18:12:49,16.0,817,24576,3.3,327.4,18387,257046,7.2,37
2026-06-08 18:12:59,22.0,817,24576,3.3,325.0,18387,257046,7.2,38
2026-06-08 18:13:09,16.0,817,24576,3.3,324.9,18387,257046,7.2,38
2026-06-08 18:13:20,17.0,817,24576,3.3,324.9,18387,257046,7.2,38
2026-06-08 18:13:30,19.0,817,24576,3.3,320.3,18388,257046,7.2,38
2026-06-08 18:13:40,10.0,817,24576,3.3,-1067.3,18375,257046,7.1,37
2026-06-08 18:13:50,9.0,817,24576,3.3,297.1,18375,257046,7.1,37
2026-06-08 18:14:00,26.0,817,24576,3.3,115.9,18388,257046,7.2,37
2026-06-08 18:14:10,25.0,817,24576,3.3,323.3,18388,257046,7.2,37
2026-06-08 18:14:20,22.0,817,24576,3.3,317.4,18388,257046,7.2,37
2026-06-08 18:14:30,9.0,817,24576,3.3,-1030.7,18378,257046,7.1,37
2026-06-08 18:14:40,9.0,817,24576,3.3,294.2,18378,257046,7.1,37
2026-06-08 18:14:50,29.0,817,24576,3.3,107.1,18388,257046,7.2,37
2026-06-08 18:15:00,31.0,817,24576,3.3,315.1,18388,257046,7.2,37
2026-06-08 18:15:10,26.0,817,24576,3.3,315.9,18390,257046,7.2,37
2026-06-08 18:15:21,30.0,817,24576,3.3,316.7,18391,257046,7.2,38
2026-06-08 18:15:31,19.0,817,24576,3.3,316.1,18391,257046,7.2,38
2026-06-08 18:15:41,17.0,817,24576,3.3,315.6,18391,257046,7.2,38
2026-06-08 18:15:51,24.0,817,24576,3.3,315.5,18391,257046,7.2,38
2026-06-08 18:16:01,10.0,817,24576,3.3,-961.6,18381,257046,7.2,37
2026-06-08 18:16:11,9.0,817,24576,3.3,291.3,18380,257046,7.2,37
2026-06-08 18:16:21,27.0,817,24576,3.3,97.2,18393,257046,7.2,37
2026-06-08 18:16:31,19.0,817,24576,3.3,316.9,18395,257046,7.2,37
2026-06-08 18:16:41,18.0,817,24576,3.3,315.7,18394,257046,7.2,37
2026-06-08 18:16:51,9.0,817,24576,3.3,-945.3,18385,257046,7.2,37
2026-06-08 18:17:02,9.0,817,24576,3.3,292.0,18384,257046,7.2,37
2026-06-08 18:17:12,20.0,817,24576,3.3,105.1,18395,257046,7.2,37
2026-06-08 18:17:22,30.0,817,24576,3.3,327.4,18395,257046,7.2,37
2026-06-08 18:17:32,13.0,817,24576,3.3,325.9,18395,257046,7.2,37
2026-06-08 18:17:42,18.0,817,24576,3.3,326.4,18395,257046,7.2,37
2026-06-08 18:17:52,29.0,817,24576,3.3,325.7,18395,257046,7.2,37
2026-06-08 18:18:02,28.0,817,24576,3.3,327.4,18396,257046,7.2,37
2026-06-08 18:18:12,16.0,817,24576,3.3,327.1,18396,257046,7.2,37
2026-06-08 18:18:22,17.0,817,24576,3.3,327.6,18398,257046,7.2,37
2026-06-08 18:18:32,8.0,817,24576,3.3,-1020.2,18387,257046,7.2,37
2026-06-08 18:18:42,8.0,817,24576,3.3,300.9,18387,257046,7.2,37
2026-06-08 18:18:53,22.0,817,24576,3.3,85.4,18398,257046,7.2,37
2026-06-08 18:19:03,20.0,817,24576,3.3,325.5,18398,257046,7.2,37
2026-06-08 18:19:13,25.0,817,24576,3.3,325.6,18398,257046,7.2,37
2026-06-08 18:19:23,16.0,817,24576,3.3,326.3,18400,257046,7.2,37
2026-06-08 18:19:33,9.0,817,24576,3.3,-1072.3,18388,257046,7.2,37
2026-06-08 18:19:43,8.0,817,24576,3.3,301.1,18390,257046,7.2,37
2026-06-08 18:19:53,28.0,817,24576,3.3,99.3,18402,257046,7.2,37
2026-06-08 18:20:03,18.0,817,24576,3.3,326.2,18404,257046,7.2,37
2026-06-08 18:20:13,17.0,817,24576,3.3,325.7,18404,257046,7.2,37
2026-06-08 18:20:23,17.0,817,24576,3.3,327.1,18404,257046,7.2,37
2026-06-08 18:20:34,16.0,817,24576,3.3,328.3,18404,257046,7.2,37
2026-06-08 18:20:44,16.0,817,24576,3.3,327.6,18405,257046,7.2,37
2026-06-08 18:20:54,17.0,817,24576,3.3,326.2,18404,257046,7.2,37
2026-06-08 18:21:04,24.0,817,24576,3.3,329.2,18404,257046,7.2,37
2026-06-08 18:21:14,8.0,817,24576,3.3,-1071.7,18395,257046,7.2,37
2026-06-08 18:21:24,7.0,817,24576,3.3,302.5,18394,257046,7.2,37
2026-06-08 18:21:34,15.0,817,24576,3.3,94.6,18404,257046,7.2,37
2026-06-08 18:21:44,25.0,817,24576,3.3,327.8,18404,257046,7.2,37
2026-06-08 18:21:54,25.0,817,24576,3.3,327.8,18404,257046,7.2,37
2026-06-08 18:22:04,9.0,817,24576,3.3,-1054.4,18394,257046,7.2,37
2026-06-08 18:22:14,9.0,817,24576,3.3,302.0,18393,257046,7.2,37
2026-06-08 18:22:25,17.0,817,24576,3.3,85.7,18404,257046,7.2,37
2026-06-08 18:22:35,17.0,817,24576,3.3,327.1,18404,257046,7.2,37
2026-06-08 18:22:45,27.0,817,24576,3.3,327.3,18404,257046,7.2,37
2026-06-08 18:22:55,29.0,817,24576,3.3,322.1,18404,257046,7.2,37
2026-06-08 18:23:05,32.0,817,24576,3.3,318.8,18404,257046,7.2,37
2026-06-08 18:23:15,22.0,817,24576,3.3,318.7,18404,257046,7.2,37
2026-06-08 18:23:25,28.0,817,24576,3.3,316.2,18404,257046,7.2,38
2026-06-08 18:23:35,17.0,817,24576,3.3,318.0,18404,257046,7.2,37
